condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,episode_cumulative_normalized_cutting_error_rate,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,36.0,99.99999999999999,33.33333333333333,6.249999967447916,8,"[0.0, 12.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[1.1718749996185303, 2.083333331524884, 4.16666665943287, 3.124999991861979, 6.249999967447916, 6.249999967447916, 6.249999967447916, 6.249999967447916]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.25,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,48.0,133.33333333333331,0.0,0.0,8,"[0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0]","[100.0, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 0.0]","[1.1718749996185303, 1.2499999986979167, 1.5624999979654948, 2.083333329716435, 3.124999991861979, 6.249999967447916, 6.249999967447916, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,36.0,99.99999999999999,0.0,0.0,8,"[12.0, 12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.66666666666666, 33.33333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0416666662145544, 4.687499981689453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,48.0,133.33333333333331,0.0,0.0,8,"[0.0, 12.0, 0.0, 12.0, 24.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 33.33333333333333, 0.0, 0.0, 0.0, 0.0]","[1.2784090904551104, 2.2727272705750687, 4.54545453684573, 3.4090908994059923, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.0,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,36.0,99.99999999999999,33.33333333333333,7.499999953125,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 33.33333333333333]","[1.4062499994506836, 2.4999999973958333, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999953125]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.625,0.5,1.0,1.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,18.0,50.0,50.0,22.499999718750004,8,"[0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 75.0, 50.0, 50.0, 50.0]","[1.4062499994506836, 2.812499997802734, 4.999999993055555, 9.999999972222222, 22.4999998125, 22.499999718750004, 22.499999718750004, 22.499999718750004]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.125,1.0,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,36.0,75.0,25.0,11.538461427514795,8,"[0.0, 0.0, 0.0, 24.0, 0.0, 12.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 50.0, 50.0, 25.0, 25.0, 25.0]","[1.4423076918743065, 1.4423076918743065, 2.8846153828818415, 3.846153839990138, 11.538461482988167, 11.538461427514795, 11.538461427514795, 11.538461427514795]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.25,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,60.0,125.0,0.0,0.0,8,"[0.0, 48.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.874999999267578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.375,0.75,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,48.0,100.0,0.0,0.0,8,"[12.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.5624999993218318, 4.687499993896484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,48.0,100.0,0.0,0.0,8,"[0.0, 36.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 25.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7045454539401472, 1.3636363620867769, 1.7045454521242251, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,24.0,50.0,50.0,4.687499990844727,8,"[12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]","[1.5624999993218318, 4.687499990844727, 4.687499990844727, 4.687499990844727, 4.687499990844727, 4.687499990844727, 4.687499990844727, 4.687499990844727]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.625,1.375,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,64.0,133.33333333333331,0.0,0.0,8,"[0.0, 0.0, 32.0, 32.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 33.33333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.4423076918743065, 1.4423076918743065, 1.2820512810239972, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.125,2.0,2.0
